scorer,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300,DeepCut_resnet50_ReachingAug30shuffle1_300
169,245.53356790542603,443.2025909423828,0.393180251121521,246.28148770332336,451.0153911113739,0.3954540193080902,238.27534413337708,454.22296953201294,0.10977652668952942,208.05091667175293,455.2898383140564,0.2860846519470215,226.4661465883255,677.4273171424866,0.3617536425590515
170,246.31040120124817,443.5254669189453,0.406151682138443,246.45844101905823,451.61634039878845,0.39121678471565247,237.92561221122742,454.8920011520386,0.11914238333702087,209.0749921798706,454.4891633987427,0.268102765083313,226.1158459186554,666.766833782196,0.35365453362464905
171,245.60363590717316,443.23340797424316,0.38733232021331787,246.67693448066711,451.1700690984726,0.3858124017715454,237.97596430778503,454.3152370452881,0.11018648743629456,208.21664762496948,454.2691342830658,0.2775787115097046,227.903715133667,674.7472721338272,0.36123770475387573
172,246.5734384059906,442.90204334259033,0.3876638114452362,246.497793674469,451.1022580265999,0.3905852437019348,238.1412389278412,454.35686683654785,0.11687466502189636,221.907790184021,460.77766954898834,0.25546741485595703,227.487691283226,676.686791062355,0.36952996253967285
173,246.36954402923584,442.28983974456787,0.37874969840049744,247.09631156921387,451.3715250492096,0.3673415780067444,237.91664457321167,454.22268891334534,0.10967439413070679,208.38617587089539,454.4348056316376,0.2731618285179138,227.27366530895233,665.8413262367249,0.3744516968727112
174,246.82539987564087,442.34723377227783,0.3831653892993927,232.3138289451599,450.3503170013428,0.39440256357192993,238.68093633651733,454.35116147994995,0.12255784869194031,209.84817123413086,470.93975925445557,0.28005293011665344,228.8164119720459,674.4412460327148,0.36444950103759766
175,247.52453231811523,441.67873191833496,0.3671903610229492,248.07195711135864,451.5574745833874,0.3754276633262634,238.60128355026245,454.4637315273285,0.11512324213981628,209.30488801002502,472.26455068588257,0.28086552023887634,228.13105392456055,659.8770144954324,0.3786499500274658
176,247.30341601371765,442.10587215423584,0.40171754360198975,247.66530680656433,450.7602001428604,0.37368911504745483,238.11688470840454,454.7454078197479,0.1223081648349762,210.69106769561768,471.3342752456665,0.28147006034851074,229.27674913406372,665.7831282615662,0.3834155797958374
177,248.43431901931763,442.22608852386475,0.4264405369758606,247.15937089920044,451.1742227077484,0.3991783857345581,250.07568788528442,445.3138346672058,0.11528965830802917,210.93945050239563,471.81447291374207,0.3095267415046692,231.31787586212158,665.9663672447205,0.35306069254875183
178,249.0187692642212,442.46298027038574,0.4176445007324219,247.15206050872803,450.532177567482,0.3903617262840271,249.97518706321716,445.1965444087982,0.1212228536605835,212.78443276882172,470.75502371788025,0.2940751314163208,231.8867106437683,674.5122364759445,0.33985477685928345
179,249.96386432647705,444.081995010376,0.43410953879356384,248.46271991729736,450.9719935655594,0.3734576106071472,249.62700581550598,445.4014346599579,0.1256512701511383,214.49777936935425,471.09307050704956,0.30496788024902344,231.70412969589233,674.6957759857178,0.36826249957084656
180,250.757426738739,443.8063774108887,0.4249756932258606,258.841619849205,452.6136815547943,0.35025957226753235,249.49893021583557,445.8636826276779,0.12420070171356201,215.02522039413452,471.5517177581787,0.3049110472202301,232.92087268829346,674.229058265686,0.3634243905544281
181,251.37232780456543,444.5208911895752,0.40098947286605835,252.99388563632965,455.6394507884979,0.36017823219299316,249.62559700012207,445.31638038158417,0.12886390089988708,222.5445728302002,456.8415598869324,0.27912455797195435,232.12040376663208,673.831164598465,0.374087929725647
182,251.92533206939697,443.43654346466064,0.36252060532569885,260.8177359700203,452.2206499129534,0.3870754539966583,250.58012175559998,444.49890860915184,0.10456085205078125,242.54853785037994,456.034255027771,0.2919551134109497,232.81748628616333,673.5881056785583,0.4096529185771942
183,252.39641857147217,442.7405300140381,0.33469158411026,259.77235463261604,451.51886159181595,0.38079380989074707,250.08623361587524,444.4978451728821,0.1104026734828949,259.87159353494644,452.9264935851097,0.30204200744628906,233.41329789161682,673.4466888904572,0.34258198738098145
184,252.58423042297363,443.13251304626465,0.314700186252594,259.3386978507042,451.2566320300102,0.38582783937454224,262.83726930618286,444.44721633195877,0.11431631445884705,257.281879901886,444.5873450040817,0.2877422869205475,234.0582638978958,673.3022041320801,0.29925501346588135
185,264.32172441482544,439.9383125305176,0.316116601228714,261.6882164478302,450.9132841825485,0.39887717366218567,262.70586371421814,443.42625349760056,0.12251198291778564,258.24997413158417,444.75430941581726,0.29166120290756226,256.48343563079834,454.5944473743439,0.2908283472061157
186,265.31538105010986,439.7171926498413,0.30685359239578247,262.77268052101135,449.82788157463074,0.38556838035583496,262.51004815101624,443.37160235643387,0.12357649207115173,226.0923774242401,456.1957230567932,0.29323530197143555,241.8360013961792,674.2509390115738,0.3081199526786804
187,266.2575602531433,440.15988636016846,0.3165649175643921,263.7005398273468,449.23457980155945,0.3517529368400574,262.63862013816833,442.7671627998352,0.11536088585853577,227.56859484314919,454.2656452655792,0.2885777950286865,242.29388523101807,674.8552597761154,0.35432305932044983
188,265.44853925704956,440.33402919769287,0.2922063171863556,264.0444927215576,448.5024313926697,0.32556402683258057,262.8026213645935,442.27963054180145,0.103475421667099,227.69699361920357,469.5302847623825,0.36306965351104736,242.9126901626587,674.217408657074,0.3322809338569641
189,265.2870569229126,441.24746894836426,0.31394481658935547,266.5080900192261,453.46400582790375,0.3090435266494751,262.61673283576965,442.62564194202423,0.1039629578590393,229.77451705932617,469.5153613090515,0.3543541133403778,243.40273189544678,674.1664752960205,0.36259299516677856
190,265.6999249458313,439.29534339904785,0.29155296087265015,264.4959969520569,447.5095238685608,0.3313644528388977,232.56883716583252,461.9844402074814,0.11031904816627502,229.07469964027405,469.7310938835144,0.3255229592323303,244.9977822303772,674.3189159631729,0.3344310522079468
191,264.97663402557373,440.33535957336426,0.31158679723739624,264.6386103630066,447.7330369949341,0.3610026240348816,262.10144805908203,442.7946150302887,0.12276113033294678,239.1818141937256,461.0091471672058,0.3297707140445709,244.5696251988411,649.6108751296997,0.3208426833152771
192,265.21584367752075,440.22640800476074,0.3082461953163147,264.24018239974976,447.69350719451904,0.3469184637069702,233.91459250450134,462.00418996810913,0.1331566870212555,234.7285861968994,471.4451148509979,0.30103403329849243,244.66238707304,667.1408724784851,0.3377237319946289
193,264.88860607147217,440.62842082977295,0.3135899305343628,263.2328579425812,447.7619948387146,0.3292025327682495,233.69931292533875,461.9022670984268,0.13137304782867432,229.72932398319244,472.01081562042236,0.30931323766708374,255.89217972755432,453.60105097293854,0.3237191438674927
194,266.24520349502563,440.18038845062256,0.3123473525047302,263.3034918308258,446.42739057540894,0.33421510457992554,233.56341171264648,461.9832434654236,0.13559290766716003,229.52970588207245,471.6988945007324,0.3157915771007538,246.44947338104248,677.1971210241318,0.3283637762069702
195,266.3541250228882,440.2882966995239,0.33381274342536926,263.7905659675598,447.6139512062073,0.34967678785324097,233.75117206573486,462.20640206336975,0.123771071434021,229.39967560768127,472.8596568107605,0.3193869888782501,245.4998084306717,667.3081340789795,0.3269585072994232
196,266.08661222457886,440.7012252807617,0.32853907346725464,263.3472418785095,447.4736862182617,0.32379311323165894,233.36794638633728,462.3836078643799,0.1085500717163086,229.17662036418915,471.6470592021942,0.3214847445487976,245.84782016277313,666.9311299324036,0.332397997379303
197,266.14099168777466,440.7880153656006,0.31595462560653687,263.13563656806946,447.55702543258667,0.34548044204711914,233.28642082214355,462.49833726882935,0.10747480392456055,238.2899055480957,461.04605877399445,0.3021993041038513,256.2820014953613,453.160960316658,0.34067803621292114
198,265.73221349716187,440.4900207519531,0.3188222050666809,263.5596778392792,447.4597387313843,0.3444296419620514,233.94802260398865,461.82452523708344,0.1170952320098877,238.39586782455444,460.6527250409126,0.28532782196998596,256.5924959182739,452.9118446111679,0.3342400789260864
199,265.29902267456055,440.9134273529053,0.33714306354522705,263.32128071784973,448.4056477546692,0.32954004406929016,234.00640439987183,461.8263919353485,0.14504098892211914,227.1739017367363,471.92948269844055,0.33256617188453674,245.38939487934113,677.1874109506607,0.31400442123413086
200,264.33821535110474,441.72446060180664,0.3422682583332062,262.71102142333984,448.8110349178314,0.35393667221069336,233.595698595047,461.79926776885986,0.1246936023235321,226.5959734916687,473.0335364341736,0.30774956941604614,255.5976710319519,453.19787788391113,0.3271116018295288
201,264.5724587440491,441.1758575439453,0.36293527483940125,262.6339828968048,448.4998676776886,0.37559133768081665,233.66864919662476,461.9692153930664,0.12330049276351929,226.54237735271454,472.57655906677246,0.3092876076698303,244.37509679794312,674.2218669652939,0.3380903899669647
202,263.9077000617981,440.58470249176025,0.34154486656188965,262.986652135849,448.8851046562195,0.36181479692459106,233.69279599189758,462.03192138671875,0.13017931580543518,226.5216510295868,472.33140897750854,0.31341996788978577,243.26962959766388,650.2662630081177,0.3424988389015198
203,263.73901414871216,441.329252243042,0.3253718614578247,261.86116433143616,448.6651530265808,0.3545835018157959,233.74827361106873,461.6197065114975,0.11873960494995117,225.5715925693512,472.91943740844727,0.31255608797073364,242.8689113855362,650.0562224388123,0.3549238443374634
204,263.9557316303253,441.1903467178345,0.31815487146377563,262.0497570037842,449.1398663520813,0.3561422824859619,233.36148190498352,462.1305570602417,0.11210313439369202,225.0218002796173,471.72121143341064,0.31097176671028137,242.2461839914322,649.9404263496399,0.3502819538116455
205,263.1541521549225,440.8884916305542,0.33226436376571655,261.72097086906433,449.69413661956787,0.3659924268722534,253.79496145248413,454.2392227649689,0.12798169255256653,226.05140852928162,471.84007453918457,0.3083534240722656,242.78686904907227,674.6825120449066,0.3416767716407776
206,260.9876170158386,442.16903376579285,0.2993011474609375,261.4239910840988,449.44669818878174,0.3651058077812195,233.78611636161804,462.03305292129517,0.1189626157283783,263.7340452671051,456.3745970726013,0.2739764451980591,242.84109914302826,678.774276971817,0.33029454946517944
207,261.280375123024,441.308580160141,0.3072950839996338,261.3254625797272,449.1123025417328,0.34098175168037415,254.134015083313,454.0680890083313,0.10961100459098816,262.4546217918396,455.4297661781311,0.27129822969436646,243.44959163665771,674.5810971260071,0.34822553396224976
208,262.26006388664246,441.31647396087646,0.33133649826049805,261.0289716720581,449.76873874664307,0.34567999839782715,233.56390738487244,462.0454046726227,0.12080460786819458,225.02757120132446,472.39543771743774,0.32604870200157166,243.25921440124512,673.8715572357178,0.3433448076248169
209,261.3347656726837,441.4831509590149,0.3010210692882538,261.2676304578781,449.07166361808777,0.34496837854385376,233.24884223937988,462.0969967842102,0.11065319180488586,262.77240109443665,456.121910572052,0.28639036417007446,255.7523548603058,454.01306653022766,0.3423515558242798
210,263.4553573131561,441.1047029495239,0.3288213014602661,262.1150209903717,448.83166456222534,0.36047065258026123,254.1260826587677,453.42358207702637,0.11418271064758301,261.3490141630173,455.66543650627136,0.30770060420036316,243.8213034570217,677.8356721401215,0.3404727876186371
211,264.5375280380249,440.8157682418823,0.3473736643791199,262.2857530117035,448.7634217739105,0.37667325139045715,262.16861057281494,443.0347796678543,0.11591792106628418,226.48290538787842,472.3891124725342,0.3060497045516968,244.83294010162354,674.9152833223343,0.35011863708496094
212,263.82609248161316,440.64702701568604,0.3390345573425293,261.8222424983978,448.4190282821655,0.36949050426483154,254.1279890537262,453.82334434986115,0.12031406164169312,226.77279949188232,472.85282707214355,0.30805355310440063,241.8724446296692,650.1345415115356,0.3322926163673401
213,263.8109219074249,440.29524326324463,0.3517155051231384,261.2432487010956,449.0312240123749,0.3829737603664398,253.97799110412598,453.94270718097687,0.11304154992103577,226.46202111244202,472.84055757522583,0.3235289752483368,243.69883346557617,674.2380633354187,0.3437928557395935
214,264.9969902038574,439.19537353515625,0.342938095331192,260.9481800198555,448.9146819114685,0.36498260498046875,251.04780572652817,444.17592088878155,0.11431950330734253,226.30090236663818,471.97634387016296,0.317787230014801,243.57825645804405,677.0356676578522,0.34243863821029663
215,261.89728140830994,441.1832809448242,0.358750581741333,260.50591123104095,448.0937740802765,0.3553737998008728,251.17644238471985,443.81779988110065,0.12400731444358826,226.16734170913696,471.96121764183044,0.3358694314956665,254.80968189239502,453.3223714828491,0.37842437624931335
216,261.5810022354126,441.1845281124115,0.3478606343269348,261.0528622865677,448.8122990131378,0.35799479484558105,254.30311822891235,453.54128193855286,0.11075839400291443,226.37877690792084,471.62234807014465,0.3284617066383362,252.8764082789421,466.0104639530182,0.3398085832595825
217,261.6756172180176,441.2583661079407,0.30588191747665405,261.2639331817627,448.8404641151428,0.339548796415329,250.2607580423355,444.3754149675369,0.09958818554878235,226.9647275209427,471.9041931629181,0.32925736904144287,244.20820140838623,674.6670082807541,0.35975897312164307
218,262.0746772289276,440.66945695877075,0.2948611378669739,261.572717666626,448.1007442474365,0.3543083071708679,261.75854909420013,443.3729164004326,0.10275739431381226,227.12606126070023,470.7498710155487,0.3250056207180023,244.88750654459,678.430547952652,0.3337957561016083
219,262.0061254501343,440.40184926986694,0.27866315841674805,261.0101158618927,448.1908450126648,0.3315489888191223,262.080078125,443.3637773990631,0.0984279215335846,228.56683158874512,471.10244274139404,0.3111746907234192,244.15570503473282,666.8299198150635,0.34232157468795776
220,262.9004235267639,440.1570563316345,0.2656345069408417,262.25078105926514,448.05626130104065,0.3374125063419342,261.5397183895111,443.78777238726616,0.09746262431144714,229.25194466114044,470.31944513320923,0.3156956434249878,244.94653606414795,678.3828411102295,0.32277172803878784
221,262.51338624954224,440.3074026107788,0.27315178513526917,262.26617074012756,447.4834270477295,0.3543243408203125,261.30114233493805,443.31340581178665,0.10903307795524597,229.68002247810364,470.74893450737,0.33235543966293335,255.7702009677887,451.94947089254856,0.3295998275279999
222,266.4069972038269,435.3235341310501,0.27985528111457825,264.7382345199585,438.0056862831116,0.36818569898605347,264.99081802368164,443.99287453573197,0.10771575570106506,232.75629711151123,472.4382514953613,0.2982466220855713,248.40754961967468,674.0134478807449,0.3529280126094818
223,276.7314677834511,440.2456703186035,0.32802170515060425,268.65876764059067,453.32463777065277,0.37787649035453796,265.5811905860901,443.94987861067057,0.13568264245986938,255.24433660507202,444.93634808063507,0.31747937202453613,269.10883617401123,452.22377637028694,0.3773711025714874
224,275.71096363663673,441.33550477027893,0.3243691027164459,263.6445553302765,449.0148003101349,0.35724562406539917,266.77151691913605,443.71616810560226,0.13062584400177002,241.14144682884216,470.73766136169434,0.3208637833595276,258.72151267528534,678.5345239639282,0.3489457368850708
225,276.71204900741577,442.7999346256256,0.3309185206890106,282.59471118450165,455.8163466453552,0.3733502924442291,284.58463978767395,454.79847621917725,0.13439509272575378,276.00226209079847,458.2205448150635,0.2894831895828247,265.50092673301697,674.1149761676788,0.3462006747722626
226,279.11718463897705,457.0032961368561,0.2793891429901123,286.7906701564789,465.7951674461365,0.3201337158679962,280.3741753101349,461.07905292510986,0.11561110615730286,268.362774848938,471.8764681816101,0.28455305099487305,277.2635463476181,666.3949012756348,0.38432326912879944
227,276.17758743464947,445.2757250070572,0.2161736786365509,280.46457386016846,456.71676540374756,0.32986894249916077,281.21319937705994,461.8307193517685,0.10442391037940979,284.55612802505493,461.3022302389145,0.2665638327598572,291.0858169198036,649.2266163825989,0.33642733097076416
228,313.1209683418274,451.8604080080986,0.2022065818309784,314.8575015068054,451.7820896357298,0.2895139753818512,316.00397000601515,459.77803210914135,0.110382080078125,309.9394065141678,459.6413674354553,0.31643396615982056,307.2480413913727,537.5445265769958,0.3044828474521637
229,338.65191090106964,456.58331418037415,0.18548882007598877,344.33831214904785,462.08925461769104,0.2225436270236969,343.975604057312,459.8512494415045,0.10224726796150208,340.0674555078149,459.826536655426,0.29620927572250366,334.4074625968933,634.0509490966797,0.2593314051628113
230,370.82902455329895,456.637983083725,0.16739466786384583,376.55647015571594,462.1510384082794,0.20682141184806824,377.3213782310486,459.38854390382767,0.09929248690605164,362.581271648407,462.52258825302124,0.37154150009155273,366.5655002593994,674.9122139215469,0.16968733072280884
231,401.76261353492737,458.9565187692642,0.1555522084236145,393.7395021915436,460.86162692308426,0.1781899631023407,409.1590132713318,457.76929354667664,0.09808483719825745,390.3285629749298,462.33224964141846,0.3522043228149414,393.1574559211731,684.1796005517244,0.1865295171737671
232,419.53219148516655,457.8313946723938,0.16128933429718018,411.75161619484425,469.80326294898987,0.20261669158935547,424.68809270858765,458.6236574649811,0.09540069103240967,411.77422285079956,463.0558171272278,0.34279850125312805,413.3189477920532,675.0021273493767,0.1533866822719574
233,427.018738090992,458.4147984981537,0.14824819564819336,425.82369661331177,461.11073434352875,0.1922769844532013,427.2804148197174,459.81745806336403,0.09436303377151489,416.6255478858948,463.04615116119385,0.2992774248123169,417.5089738368988,649.3370242118835,0.16595959663391113
234,420.16644048690796,456.54131507873535,0.16375461220741272,411.9419080018997,469.4214131832123,0.2027234435081482,425.46642541885376,459.1580630540848,0.096718430519104,411.86151599884033,462.65518856048584,0.37828129529953003,415.8195540904999,459.4092936515808,0.1566041111946106
235,403.9881703648716,456.1999683380127,0.16167020797729492,396.5742238163948,469.39513993263245,0.20581427216529846,409.4065475463867,459.2976248860359,0.09539037942886353,396.6089925765991,463.07693910598755,0.3799942135810852,397.69508838653564,674.4117662906647,0.16277050971984863
236,384.3619341850281,447.15976548194885,0.16078299283981323,377.6470582485199,460.55476170778275,0.18817198276519775,393.7599940299988,458.0972536802292,0.10423028469085693,373.2511947154999,461.657160282135,0.34815558791160583,377.25595235824585,683.6395997703075,0.1736607551574707
237,361.3443956375122,444.91820722818375,0.15319830179214478,361.85938262939453,461.13931596279144,0.23489877581596375,363.6151068210602,459.57396256923676,0.09619992971420288,357.57876002788544,458.46988248825073,0.3348591923713684,357.91807329654694,648.2801818847656,0.2682274580001831
238,337.9896159172058,454.5008816719055,0.1743205487728119,345.6462433338165,461.7553821802139,0.24296900629997253,347.60269647836685,459.71357080340385,0.10422194004058838,340.5876074433327,459.5016098022461,0.33509087562561035,342.6217668056488,632.3444623947144,0.29352477192878723
239,338.67193925380707,457.39513063430786,0.18371620774269104,344.99608087539673,462.35978174209595,0.21763938665390015,344.6872515678406,459.40481370687485,0.10938090085983276,338.550822019577,459.0489387512207,0.34868377447128296,334.60261583328247,649.0105891227722,0.20441466569900513
240,338.9844012260437,455.8988838195801,0.17882290482521057,344.7967073917389,461.5124934911728,0.2242356538772583,331.55792677402496,459.26802682876587,0.10320240259170532,339.36901968717575,459.13626623153687,0.3001258075237274,335.9122748374939,633.4857034683228,0.3111870586872101
241,351.5266327857971,447.5309820175171,0.17932316660881042,346.0468201637268,460.37537705898285,0.21994081139564514,347.28985047340393,459.75104136765003,0.10698336362838745,341.86159241199493,459.3699793815613,0.33939629793167114,347.33878087997437,647.3301565647125,0.1986704170703888
242,355.1876365542412,455.7965612411499,0.16276231408119202,361.50984358787537,461.1270685195923,0.2570772171020508,363.771704480052,459.46975004673004,0.10679149627685547,357.1494860649109,458.39947414398193,0.3547351360321045,357.14035630226135,647.5902028083801,0.2765905559062958
243,370.89610850811005,456.3813076019287,0.146699458360672,376.3237326145172,461.5640562772751,0.1911044716835022,377.1275863647461,459.89528039097786,0.09040901064872742,363.9644613265991,462.55859899520874,0.31902164220809937,365.58710622787476,648.9981598854065,0.1563747227191925
244,378.1204594373703,453.66470658779144,0.1479138433933258,377.79997968673706,461.33024621009827,0.22839432954788208,379.61013731360435,459.8741324096918,0.09430399537086487,372.95748656988144,457.63633155822754,0.3222426772117615,372.40770921111107,648.447361946106,0.21356752514839172
245,371.94889989867806,455.823450088501,0.157466858625412,377.3763163089752,461.1330016851425,0.23863741755485535,379.437424659729,459.79903042316437,0.09937548637390137,373.12546169757843,458.08627223968506,0.31865841150283813,370.7282794713974,632.5874166488647,0.20267921686172485
246,363.0964064002037,452.7631650567055,0.16000506281852722,376.95001339912415,461.1417154073715,0.2097514271736145,376.6000156402588,459.6385764181614,0.10177487134933472,364.60070610046387,463.2695837020874,0.312039852142334,367.33129501342773,649.3802223205566,0.19724875688552856
247,370.1710247993469,457.1629695892334,0.17789608240127563,376.2794277667999,462.10113406181335,0.19505375623703003,376.98308992385864,458.8117070198059,0.09732910990715027,361.56034660339355,463.40709352493286,0.3428795337677002,366.379358291626,674.6279408931732,0.159773051738739
248,368.12512707710266,447.01323914527893,0.1568147838115692,361.60506439208984,460.76929861307144,0.2041410207748413,377.89593601226807,458.13029766082764,0.09596076607704163,357.61319983005524,463.17455768585205,0.33411484956741333,360.20267724990845,655.3595814704895,0.17666196823120117
249,361.8353569507599,444.80607110261917,0.16013550758361816,362.1272864341736,460.2686766088009,0.22439080476760864,362.9348738193512,460.0055849147029,0.10137301683425903,354.72600185871124,462.8886957168579,0.3390236496925354,360.5312080383301,648.5697846412659,0.2006094753742218
250,367.5921688079834,447.53230118751526,0.15774986147880554,361.77579712867737,460.5810718536377,0.20804816484451294,378.0872449874878,458.13405096530914,0.0926712155342102,356.1673340201378,464.0281949043274,0.3306041359901428,359.8445289134979,639.9738922119141,0.18556684255599976
251,370.1724919080734,457.5728278160095,0.17610609531402588,361.5951461791992,460.5839196443558,0.20780694484710693,377.6906747817993,458.4250431060791,0.1069970428943634,368.5212893486023,459.47596883773804,0.3413051664829254,365.71331787109375,675.1640038490295,0.17320358753204346
252,370.1896551847458,456.73981618881226,0.1626778542995453,376.58171582221985,461.97668874263763,0.20366302132606506,376.6781759262085,459.6453528702259,0.09806513786315918,362.43486070632935,463.0029559135437,0.3544875383377075,367.0304112434387,458.5603497028351,0.15492576360702515
253,371.09095507860184,456.3974184989929,0.1638588309288025,376.49780464172363,461.19881784915924,0.20979830622673035,376.4193935394287,459.74857664108276,0.10161638259887695,363.92870140075684,463.247838973999,0.3362200856208801,364.62863969802856,683.3014784455299,0.18054330348968506
254,370.70691418647766,456.3899221420288,0.16561400890350342,376.5843813419342,461.4271649122238,0.2040744423866272,376.5319333076477,460.03565387800336,0.10037654638290405,363.52011823654175,463.22619247436523,0.34638041257858276,364.6781120300293,683.3101031780243,0.16551163792610168
255,370.44722306728363,456.99650526046753,0.16809993982315063,376.34699511528015,462.0974259376526,0.21307450532913208,376.76790046691895,459.3871092200279,0.10360616445541382,361.84677028656006,463.4588403701782,0.33873915672302246,366.11811542510986,675.390302658081,0.15691691637039185
